1620197100000,0.72657000,0.73388000,0.72598000,0.72813000,1241389.60000000,1620197999999,906586.83880300,2116,588987.70000000,430469.37539200,0
1620198000000,0.72871000,0.73281000,0.72307000,0.73253000,1051435.70000000,1620198899999,764994.03641000,1883,466321.80000000,339306.54941800,0
1620198900000,0.73253000,0.73880000,0.73157000,0.73527000,1709328.00000000,1620199799999,1257703.36882200,2631,959258.20000000,705823.05866500,0
1620199800000,0.73572000,0.74200000,0.73433000,0.74167000,1586838.10000000,1620200699999,1170595.01846900,2153,1032920.80000000,762318.54547000,0
1620200700000,0.74194000,0.76428000,0.73967000,0.75658000,9177719.10000000,1620201599999,6919919.24609500,11082,4692456.90000000,3538321.06039700,0
1620201600000,0.75700000,0.76259000,0.74901000,0.75119000,3716302.10000000,1620202499999,2807246.65613900,4996,2026543.20000000,1530707.93840000,0
1620202500000,0.75115000,0.76032000,0.74904000,0.75245000,2546109.30000000,1620203399999,1922310.40248500,3594,1239197.70000000,935235.60438500,0
1620203400000,0.75294000,0.76398000,0.74500000,0.75762000,3174828.40000000,1620204299999,2389456.77147900,5124,1580162.10000000,1190723.05105700,0
1620204300000,0.75714000,0.76098000,0.74937000,0.75779000,2416802.40000000,1620205199999,1823751.99012500,3682,1129338.70000000,852889.64121000,0
1620205200000,0.75784000,0.76609000,0.75410000,0.75700000,2899224.80000000,1620206099999,2205853.88730300,4532,1533046.30000000,1167115.60751000,0
1620206100000,0.75701000,0.76500000,0.75220000,0.75924000,1838554.90000000,1620206999999,1393672.10862500,2914,928562.80000000,704377.09566900,0
1620207000000,0.75923000,0.76753000,0.75816000,0.76237000,3167275.30000000,1620207899999,2414235.52969500,4544,1740478.00000000,1327120.34309700,0
1620207900000,0.76239000,0.77099000,0.76173000,0.76646000,3270019.10000000,1620208799999,2508306.24060000,5433,1944262.70000000,1491729.70759100,0
1620208800000,0.76710000,0.77948000,0.76250000,0.77749000,3850066.50000000,1620209699999,2974317.93626200,6849,2132667.40000000,1648321.82918200,0
1620209700000,0.77807000,0.78228000,0.76931000,0.77611000,3682715.10000000,1620210599999,2857216.45163900,5684,2175745.30000000,1689282.29642900,0
1620210600000,0.77592000,0.78461000,0.77051000,0.77726000,2770036.70000000,1620211499999,2154939.57015700,4921,1469643.10000000,1143717.31058400,0
1620211500000,0.77694000,0.78765000,0.77239000,0.78761000,3335655.70000000,1620212399999,2603053.98729000,6050,1783845.80000000,1393615.17261400,0
1620212400000,0.78677000,0.78775000,0.77657000,0.78537000,3230099.90000000,1620213299999,2529697.77113900,4714,1439057.60000000,1126833.52638100,0
1620213300000,0.78521000,0.79799000,0.78332000,0.79539000,4878175.30000000,1620214199999,3858589.76440700,8933,2854860.60000000,2259204.47599500,0
1620214200000,0.79601000,0.81333000,0.79229000,0.81166000,8232908.00000000,1620215099999,6629211.17602900,15054,4552952.70000000,3664331.02120600,0
1620215100000,0.81258000,0.83000000,0.80501000,0.81380000,13599791.80000000,1620215999999,11121127.75785200,23684,7795503.40000000,6378735.04095800,0
1620216000000,0.81346000,0.82000000,0.80100000,0.81763000,7054652.60000000,1620216899999,5711275.81498300,9644,3438191.30000000,2785888.07969200,0
1620216900000,0.81869000,0.82385000,0.80206000,0.80304000,7895599.40000000,1620217799999,6430549.30721000,10317,3944291.30000000,3217198.57761200,0
1620217800000,0.80292000,0.80292000,0.78906000,0.79400000,8832002.30000000,1620218699999,7035039.58595400,10251,3870119.00000000,3085450.72036300,0
1620218700000,0.79384000,0.79500000,0.78338000,0.78796000,5215133.10000000,1620219599999,4110743.84096300,7095,2422550.00000000,1910657.98192300,0
1620219600000,0.78767000,0.79747000,0.78728000,0.79280000,2738915.80000000,1620220499999,2172993.42928100,4751,1380477.20000000,1094697.55293300,0
1620220500000,0.79281000,0.80805000,0.79100000,0.80577000,3468121.40000000,1620221399999,2771597.36752800,5763,2270709.60000000,1814760.61696900,0
1620221400000,0.80577000,0.81671000,0.79525000,0.79803000,4578337.40000000,1620222299999,3686051.76405500,7677,2526824.80000000,2038735.81721700,0
1620222300000,0.79852000,0.81000000,0.79773000,0.80237000,2939901.10000000,1620223199999,2363799.80514200,4512,1618750.80000000,1301081.06109900,0
1620223200000,0.80237000,0.80472000,0.78200000,0.79091000,5402607.80000000,1620224099999,4273126.19371200,8311,2042198.80000000,1615535.45191200,0
1620224100000,0.79039000,0.79110000,0.77950000,0.78100000,3228341.00000000,1620224999999,2529513.61595300,5357,1815122.30000000,1422155.30595500,0
1620225000000,0.78068000,0.78467000,0.77592000,0.78082000,2717586.70000000,1620225899999,2120137.97498900,5012,1509997.80000000,1178346.23399600,0
1620225900000,0.78083000,0.79001000,0.78034000,0.78353000,2787225.30000000,1620226799999,2189532.73334100,4251,1533758.70000000,1204985.10566700,0
1620226800000,0.78348000,0.79373000,0.78330000,0.78673000,2239402.60000000,1620227699999,1767267.86574700,4164,1228955.60000000,969714.15768400,0
1620227700000,0.78615000,0.78671000,0.77340000,0.77788000,3056650.80000000,1620228599999,2387135.16837200,4819,1519985.20000000,1186967.92097900,0
1620228600000,0.77794000,0.78339000,0.77125000,0.77284000,1938108.10000000,1620229499999,1504769.82194400,4910,1090952.90000000,847066.17040400,0
1620229500000,0.77262000,0.77352000,0.76437000,0.76506000,3718991.00000000,1620230399999,2858011.42274700,6709,1657980.20000000,1274436.92666500,0
1620230400000,0.76556000,0.77452000,0.76508000,0.76699000,3450006.30000000,1620231299999,2655519.06938300,6510,1880342.00000000,1447862.16953100,0
1620231300000,0.76753000,0.78894000,0.76606000,0.78872000,4259779.80000000,1620232199999,3317799.24889300,6328,2446199.90000000,1903704.40589000,0
1620232200000,0.78868000,0.79200000,0.78013000,0.79105000,2611176.30000000,1620233099999,2053996.00645700,5170,1283182.80000000,1010322.89740700,0
1620233100000,0.79173000,0.79175000,0.77915000,0.78291000,2601342.10000000,1620233999999,2037996.92399100,3483,1307719.60000000,1023390.04172000,0
1620234000000,0.78291000,0.79592000,0.78218000,0.79248000,2352337.70000000,1620234899999,1859937.36831700,4746,1128825.40000000,891972.82263000,0
1620234900000,0.79201000,0.79483000,0.78457000,0.79249000,1522330.80000000,1620235799999,1201043.70812300,3215,790943.10000000,624421.52914000,0
1620235800000,0.79251000,0.79500000,0.78110000,0.78351000,2051417.40000000,1620236699999,1613855.83558100,3912,942074.80000000,740976.32747100,0
1620236700000,0.78403000,0.78584000,0.77757000,0.77875000,1793084.00000000,1620237599999,1401510.23003600,2898,719807.40000000,562867.85298900,0
1620237600000,0.77921000,0.79414000,0.77858000,0.79345000,2490438.80000000,1620238499999,1964856.49344800,4626,1365530.80000000,1076991.66928500,0
1620238500000,0.79373000,0.79373000,0.78436000,0.78596000,1094227.60000000,1620239399999,861828.36505900,2767,536167.50000000,422353.03152300,0
1620239400000,0.78652000,0.79422000,0.78001000,0.78037000,1641179.80000000,1620240299999,1292368.37198500,3281,846038.10000000,666672.48570400,0
1620240300000,0.78053000,0.79980000,0.78026000,0.79689000,2183098.70000000,1620241199999,1729659.25165300,5829,1127680.90000000,893539.87402000,0
1620241200000,0.79689000,0.81243000,0.79638000,0.81156000,5693212.50000000,1620242099999,4586143.03719500,11942,3083708.00000000,2485462.94192400,0
1620242100000,0.81155000,0.81617000,0.80280000,0.80535000,5795019.50000000,1620242999999,4708702.80147700,11279,2388937.40000000,1941308.27566200,0
1620243000000,0.80522000,0.80973000,0.79728000,0.79796000,3829116.70000000,1620243899999,3077215.63091400,5685,1559364.90000000,1253604.87078900,0
1620243900000,0.79863000,0.80000000,0.78856000,0.78955000,4055713.90000000,1620244799999,3218655.95815700,6431,1669602.20000000,1326307.49227800,0
1620244800000,0.79024000,0.79486000,0.78652000,0.79168000,2811157.60000000,1620245699999,2224867.94233800,4919,1309751.20000000,1036609.00665000,0
1620245700000,0.79205000,0.79214000,0.78103000,0.78500000,2237979.00000000,1620246599999,1757637.41595100,4769,1014246.60000000,796625.76965700,0
1620246600000,0.78517000,0.79000000,0.78142000,0.78250000,2098650.50000000,1620247499999,1649040.24826900,3312,886435.50000000,696676.77712600,0
1620247500000,0.78285000,0.79000000,0.78254000,0.78776000,1477832.70000000,1620248399999,1163393.32267600,2590,700383.10000000,551283.29451200,0
1620248400000,0.78817000,0.80194000,0.78396000,0.79718000,2468087.70000000,1620249299999,1956787.23479800,4546,1240366.90000000,983572.00836000,0
1620249300000,0.79724000,0.80120000,0.79100000,0.79592000,1873407.50000000,1620250199999,1489366.10986200,3200,975036.90000000,775295.12642600,0
1620250200000,0.79623000,0.80022000,0.79051000,0.79466000,2287298.80000000,1620251099999,1818758.60595500,3286,1169719.30000000,930046.95770200,0
1620251100000,0.79466000,0.81491000,0.79394000,0.81303000,4767149.30000000,1620251999999,3853657.85478700,9451,2805635.50000000,2268853.17906200,0
1620252000000,0.81344000,0.81725000,0.80334000,0.80780000,4483840.00000000,1620252899999,3640201.97555400,7065,2020305.40000000,1640868.80172300,0
1620252900000,0.80800000,0.82179000,0.80767000,0.81873000,4744112.60000000,1620253799999,3874809.83546400,7852,2607608.90000000,2130088.72133200,0
1620253800000,0.81900000,0.82521000,0.81163000,0.82521000,6363284.80000000,1620254699999,5213815.26305100,7290,3021709.90000000,2477968.90834300,0
1620254700000,0.82499000,0.83655000,0.81762000,0.83632000,7035605.10000000,1620255599999,5825638.58445200,12752,4016761.10000000,3328881.65138300,0
